property_name,areaWithType,square_feet,transaction,status,floor,furnishing,price_per_sqft,num_floor,price_lakh,bhk
"2 BHK Apartment for Sale in Divine Desire, Palanpur Surat",Carpet Area,1000.0,Resale,Ready to Move,9,Unfurnished,4201.0,14,52.5,2.0
2 BHK Apartment for Sale in VIP Road Surat,Super Area,1425.0,New Property,Possession,6,Unfurnished,4700.0,13,67.0,2.0
3 BHK Apartment for Sale in Palanpur Surat,Carpet Area,1008.0,New Property,Ready to Move,11,Unfurnished,3601.0,13,62.6,3.0
"3 BHK Apartment for Sale in Meera Height, Bhimrad Surat",Carpet Area,1023.0,New Property,Ready to Move,6,Unfurnished,4600.0,13,85.6,3.0
"3 BHK Apartment for Sale in Veer Swastik Heights, Pal Surat",Super Area,1695.0,New Property,Ready to Move,6,Unfurnished,4500.0,14,76.3,3.0
"2 BHK Apartment for Sale in RAMESWARAM Ivaan, Palanpur Surat",Super Area,1315.0,New Property,Possession,5,Unfurnished,3951.0,12,52.0,2.0
"3 BHK Apartment for Sale in Pratishtha Heights, Palanpur Surat",Super Area,2200.0,New Property,Possession,5,Unfurnished,3700.0,13,81.4,3.0
"3 BHK Apartment for Sale in Green City, Pal Surat",Super Area,1725.0,Resale,Ready to Move,3,Unfurnished,3188.0,13,55.0,3.0
"2 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",Carpet Area,1000.0,Resale,Ready to Move,15,Unfurnished,3849.0,15,51.0,2.0
2 BHK Apartment for Sale in Adajan Surat,Carpet Area,748.0,New Property,Ready to Move,4,Unfurnished,5454.0,10,74.2,2.0
"2 BHK Apartment for Sale in The Address, Vesu Surat",Super Area,1305.0,New Property,Ready to Move,8,Unfurnished,5000.0,13,65.3,2.0
3 BHK Apartment for Sale in Palanpur Surat,Carpet Area,1008.0,Resale,Ready to Move,10,Unfurnished,3578.0,13,62.2,3.0
"2 BHK Apartment for Sale in Raghuvir Symphony, Althan Surat",Carpet Area,816.0,Resale,Ready to Move,10,Unfurnished,4779.0,12,65.0,2.0
"3 BHK Apartment for Sale in Milestone Utsav, Althan Surat",Super Area,1851.0,New Property,Possession,8,Unfurnished,4600.0,12,85.1,3.0
"3 BHK Apartment for Sale in RAMESWARAM Ivaan, Palanpur Surat",Super Area,1825.0,New Property,Possession,6,Unfurnished,3951.0,12,72.1,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,1855.0,New Property,Ready to Move,7,Unfurnished,4450.0,13,82.5,3.0
"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",Super Area,1726.0,New Property,Ready to Move,10,Unfurnished,3795.0,15,65.5,3.0
"3 BHK Apartment for Sale in RAMESWARAM Ivaan, Palanpur Surat",Super Area,1825.0,New Property,Ready to Move,5,Unfurnished,3850.0,13,70.3,3.0
2 BHK Apartment for Sale in Adajan Surat,Carpet Area,700.0,New Property,Ready to Move,9,Semi-Furnished,4405.0,15,55.1,2.0
"3 BHK Apartment for Sale in Nandini 1, Vesu Surat",Carpet Area,1063.0,Resale,Ready to Move,7,Unfurnished,4517.0,13,80.0,3.0
"3 BHK Apartment for Sale in Eco Parkside, Bhimrad Surat",Super Area,1715.0,New Property,Possession,7,Unfurnished,4898.0,12,84.0,3.0
"2 BHK Apartment for Sale in Soham Elegance, Pal Surat",Carpet Area,727.0,New Property,Ready to Move,10,Unfurnished,3933.0,14,52.0,2.0
"3 BHK Apartment for Sale in Suryam Square, Palanpur Surat",Super Area,1433.0,New Property,Ready to Move,5,Unfurnished,4231.0,14,60.6,3.0
"3 BHK Apartment for Sale in Globcon Spendora, Palanpur Surat",Super Area,1550.0,New Property,Ready to Move,6,Unfurnished,3897.0,14,60.4,3.0
"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",Super Area,1726.0,Resale,Ready to Move,2,Unfurnished,3795.0,15,65.5,3.0
"3 BHK Apartment for Sale in Peak Living, Bhimrad Surat",Super Area,1856.0,New Property,Ready to Move,7,Unfurnished,4555.0,13,84.6,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,1847.0,New Property,Possession,9,Unfurnished,4251.0,14,78.5,3.0
"2 BHK Apartment for Sale in Nest View, Vesu Surat",Carpet Area,750.0,Resale,Ready to Move,6,Unfurnished,4320.0,13,54.0,2.0
"3 BHK Apartment for Sale in The Majestic, Althan Surat",Super Area,1806.0,New Property,Possession,4,Unfurnished,4800.0,13,86.7,3.0
"2 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",Carpet Area,770.0,New Property,Ready to Move,5,Unfurnished,4066.0,15,54.0,2.0
"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",Super Area,1726.0,New Property,Ready to Move,6,Unfurnished,3991.0,14,68.9,3.0
"2 BHK Apartment for Sale in Santvan Newon, Palanpur Surat",Super Area,1251.0,New Property,Ready to Move,8,Unfurnished,4077.0,14,51.0,2.0
"3 BHK Apartment for Sale in Santvan Seron, Palanpur Surat",Super Area,1861.0,New Property,Possession,5,Unfurnished,4197.0,14,78.1,3.0
"3 BHK Apartment for Sale in Marvella Residency, Althan Surat",Carpet Area,1020.0,Resale,Ready to Move,8,Unfurnished,4526.0,14,84.0,3.0
"2 BHK Apartment for Sale in Atlanta Sky Desk, Bhimrad Surat",Super Area,1173.0,New Property,Possession,7,Unfurnished,5091.0,13,59.7,2.0
"2 BHK Apartment for Sale in RAMESWARAM Ivaan, Palanpur Surat",Carpet Area,723.0,New Property,Possession,9,Unfurnished,3901.0,13,51.3,2.0
"3 BHK Apartment for Sale in Orchid Gardenia, Palanpur Surat",Super Area,1586.0,New Property,Ready to Move,7,Unfurnished,3991.0,14,63.3,3.0
"3 BHK Apartment for Sale in The Address, Vesu Surat",Super Area,1953.0,New Property,Possession,7,Unfurnished,4992.0,13,97.5,3.0
2 BHK Apartment for Sale in Adajan Surat,Super Area,1300.0,Resale,Ready to Move,8,Furnished,4322.0,12,56.2,2.0
"3 BHK Apartment for Sale in Sangath Residency, Vesu Surat",Carpet Area,1063.0,Resale,Ready to Move,7,Unfurnished,4461.0,10,79.0,3.0
"3 BHK Apartment for Sale in Oliva Pride, Althan Surat",Super Area,2113.0,New Property,Possession,6,Unfurnished,4700.0,12,99.3,3.0
"2 BHK Apartment for Sale in Samarth Srushti, Pal Surat",Carpet Area,750.0,New Property,Possession,6,Unfurnished,4011.0,14,54.8,2.0
"2 BHK Apartment for Sale in Santvan Newon, Palanpur Surat",Super Area,1251.0,New Property,Ready to Move,7,Unfurnished,4556.0,14,57.0,2.0
"3 BHK Apartment for Sale in Sumerru Sky Leaf, Palanpur Surat",Super Area,1757.0,New Property,Possession,7,Unfurnished,3650.0,14,64.1,3.0
3 BHK Apartment for Sale in Palanpur Surat,Carpet Area,1008.0,Resale,Ready to Move,11,Unfurnished,3625.0,13,63.0,3.0
"2 BHK Apartment for Sale in Avadh Onica, Dumas Road Surat",Carpet Area,770.0,New Property,Ready to Move,6,Unfurnished,4500.0,13,63.0,2.0
"3 BHK Apartment for Sale in Veer Swastik Hills, Pal Surat",Carpet Area,1003.0,New Property,Possession,6,Unfurnished,4493.0,14,82.0,3.0
"2 BHK Apartment for Sale in Pramukh Amaya, Palanpur Surat",Super Area,1311.0,New Property,Possession,5,Unfurnished,4249.0,14,55.7,2.0
3 BHK Apartment for Sale in Adajan Surat,Super Area,1825.0,New Property,Ready to Move,8,Unfurnished,4110.0,15,75.0,3.0
"2 BHK Apartment for Sale in Milestone Sumeru Residency, Vesu Surat",Carpet Area,722.0,Resale,Ready to Move,11,Unfurnished,5133.0,12,63.9,2.0
"3 BHK Apartment for Sale in Veer Swastik Heights, Pal Surat",Carpet Area,933.0,New Property,Ready to Move,11,Unfurnished,4337.0,14,73.5,3.0
"3 BHK Apartment for Sale in Pramukh Amaya, Palanpur Surat",Super Area,1811.0,New Property,Possession,5,Unfurnished,4250.0,14,77.0,3.0
3 BHK Apartment for Sale in Adajan Surat,Carpet Area,1000.0,Resale,Ready to Move,6,Semi-Furnished,3815.0,12,62.0,3.0
"2 BHK Apartment for Sale in Sun Sarvam, Vesu Surat",Carpet Area,751.0,Resale,Possession,5,Unfurnished,4730.0,8,65.3,2.0
"3 BHK Apartment for Sale in Madhav Opulence, Pal Surat",Carpet Area,1040.0,New Property,Ready to Move,5,Unfurnished,4681.0,12,88.5,3.0
"2 BHK Apartment for Sale in Avadh Onica, Dumas Road Surat",Super Area,1400.0,New Property,Possession,7,Unfurnished,4500.0,14,63.0,2.0
3 BHK Apartment for Sale in Adajan Surat,Super Area,1726.0,New Property,Ready to Move,10,Unfurnished,3853.0,15,66.5,3.0
"3 BHK Apartment for Sale in Raghuvir Spectrum, Vesu Surat",Carpet Area,977.0,New Property,Ready to Move,9,Unfurnished,4930.0,13,87.5,3.0
"3 BHK Apartment for Sale in Shubham Pearl, Palanpur Surat",Super Area,1775.0,Resale,Possession,8,Unfurnished,3851.0,14,68.4,3.0
"3 BHK Apartment for Sale in Pramukh Amaya, Palanpur Surat",Super Area,2111.0,New Property,Possession,6,Unfurnished,4251.0,13,89.7,3.0
3 BHK Apartment for Sale in Palanpur Surat,Super Area,1660.0,New Property,Ready to Move,8,Unfurnished,3795.0,14,63.0,3.0
"2 BHK Apartment for Sale in Meera Height, Bhimrad Surat",Carpet Area,765.0,Resale,Ready to Move,12,Unfurnished,4529.0,14,63.0,2.0
"3 BHK Apartment for Sale in Laxmipati Euphoria, Palanpur Surat",Carpet Area,1024.0,Resale,Possession,8,Unfurnished,4251.0,14,79.2,3.0
"3 BHK Apartment for Sale in The Iconic, Pal Surat",Super Area,2199.0,New Property,Possession,6,Unfurnished,4484.0,13,98.6,3.0
3 BHK Apartment for Sale in Palanpur Surat,Super Area,1726.0,New Property,Ready to Move,8,Unfurnished,3940.0,15,68.0,3.0
"2 BHK Apartment for Sale in Shikhar Heights, Althan Surat",Carpet Area,750.0,Resale,Ready to Move,11,Unfurnished,4480.0,13,56.0,2.0
"3 BHK Apartment for Sale in Santvan Seron, Palanpur Surat",Carpet Area,1024.0,Resale,Ready to Move,8,Unfurnished,4200.0,14,78.2,3.0
"3 BHK Apartment for Sale in Raghuvir Spectrum, Vesu Surat",Super Area,1775.0,New Property,Ready to Move,7,Unfurnished,5070.0,13,90.0,3.0
3 BHK Apartment for Sale in Palanpur Surat,Super Area,1620.0,New Property,Ready to Move,12,Unfurnished,3889.0,14,63.0,3.0
"2 BHK Apartment for Sale in Rudra Enclave, Althan Surat",Carpet Area,804.0,Resale,Ready to Move,11,Unfurnished,4179.0,13,56.0,2.0
"3 BHK Apartment for Sale in Pramukh Amaya, Palanpur Surat",Super Area,1811.0,Resale,Possession,8,Unfurnished,4251.0,13,77.0,3.0
"2 BHK Apartment for Sale in RAMESWARAM Ivaan, Palanpur Surat",Super Area,1315.0,New Property,Possession,7,Unfurnished,3878.0,14,51.0,2.0
3 BHK Apartment for Sale in Adajan Surat,Super Area,1726.0,New Property,Ready to Move,9,Unfurnished,3766.0,15,65.0,3.0
"3 BHK Apartment for Sale in Eco Parkside, Bhimrad Surat",Carpet Area,944.0,New Property,Ready to Move,8,Unfurnished,4898.0,13,84.0,3.0
"3 BHK Apartment for Sale in Orchid Gardenia, Palanpur Surat",Super Area,1586.0,Resale,Ready to Move,9,Unfurnished,3700.0,13,58.7,3.0
"2 BHK Apartment for Sale in The Address, Vesu Surat",Super Area,1321.0,New Property,Possession,8,Unfurnished,5000.0,13,66.1,2.0
3 BHK Apartment for Sale in Jahangirabad Surat,Super Area,1738.0,Resale,Ready to Move,10,Unfurnished,3596.0,14,62.5,3.0
"3 BHK Apartment for Sale in Peak Living, Bhimrad Surat",Carpet Area,1023.0,New Property,Ready to Move,9,Unfurnished,4595.0,14,85.5,3.0
"3 BHK Apartment for Sale in Samarth Srushti, Pal Surat",Carpet Area,949.0,New Property,Possession,6,Unfurnished,4070.0,14,70.2,3.0
"3 BHK Apartment for Sale in The Majestic, Althan Surat",Super Area,1806.0,New Property,Possession,7,Unfurnished,4800.0,13,86.7,3.0
3 BHK Apartment for Sale in Jahangirabad Surat,Super Area,1609.0,Resale,Ready to Move,9,Furnished,4102.0,13,66.0,3.0
"3 BHK Apartment for Sale in Nandanvan Apartment, Vesu Surat",Carpet Area,1290.0,Resale,Ready to Move,8,Unfurnished,3953.0,12,85.0,3.0
"3 BHK Apartment for Sale in Prestige Morar, Pal Surat",Carpet Area,1050.0,New Property,Possession,9,Unfurnished,4582.0,14,87.5,3.0
3 BHK Apartment for Sale in Palanpur Surat,Super Area,1845.0,New Property,Ready to Move,11,Semi-Furnished,4661.0,14,86.0,3.0
"3 BHK Apartment for Sale in Aagam Heights, Althan Surat",Carpet Area,1045.0,New Property,Possession,7,Unfurnished,4500.0,13,85.5,3.0
"3 BHK Apartment for Sale in Shiv Samarth II, Pal Surat",Carpet Area,991.0,New Property,Possession,6,Unfurnished,3718.0,14,67.0,3.0
3 BHK Apartment for Sale in Pal Surat,Carpet Area,1350.0,Resale,Ready to Move,5,Unfurnished,4333.0,12,91.0,3.0
"3 BHK Apartment for Sale in Flamingo, Althan Surat",Carpet Area,1050.0,Resale,Ready to Move,8,Unfurnished,4909.0,13,94.0,3.0
"3 BHK Apartment for Sale in Piramyd Serenity, Palanpur Surat",Carpet Area,1320.0,Resale,Possession,8,Unfurnished,4100.0,14,98.4,3.0
3 BHK Apartment for Sale in Palanpur Surat,Super Area,1550.0,New Property,Ready to Move,7,Unfurnished,4194.0,14,65.0,3.0
"3 BHK Apartment for Sale in Nandini 1, Vesu Surat",Carpet Area,1062.0,Resale,Ready to Move,7,Unfurnished,5082.0,13,90.0,3.0
"3 BHK Apartment for Sale in Veer Swastik Sky, Pal Surat",Carpet Area,1035.0,New Property,Possession,9,Unfurnished,4466.0,20,84.0,3.0
2 BHK Apartment for Sale in Adajan Surat,Super Area,1225.0,New Property,Ready to Move,8,Unfurnished,4374.0,14,53.6,2.0
"2 BHK Apartment for Sale in Shiv Residency, Vesu Canal Road Surat",Carpet Area,943.0,Resale,Ready to Move,2,Unfurnished,4110.0,12,59.6,2.0
"3 BHK Apartment for Sale in RAMESWARAM Ivaan, Palanpur Surat",Super Area,1825.0,Resale,Possession,8,Unfurnished,3945.0,13,72.0,3.0
3 BHK Apartment for Sale in Adajan Surat,Super Area,1550.0,New Property,Ready to Move,6,Unfurnished,4201.0,13,65.1,3.0
"2 BHK Apartment for Sale in Phoenix Towers, Vesu Surat",Carpet Area,855.0,Resale,Ready to Move,2,Unfurnished,4182.0,10,59.6,2.0
"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",Super Area,1726.0,Resale,Ready to Move,8,Unfurnished,3700.0,15,63.9,3.0
2 BHK Apartment for Sale in Adajan Surat,Super Area,1328.0,New Property,Ready to Move,6,Unfurnished,4163.0,15,55.3,2.0
"2 BHK Apartment for Sale in Green Leaf, Vesu Surat",Carpet Area,721.0,Resale,Ready to Move,7,Unfurnished,5038.0,14,66.0,2.0
"3 BHK Apartment for Sale in Pratishtha Heights, Palanpur Surat",Super Area,1918.0,Resale,Possession,7,Unfurnished,3851.0,14,73.9,3.0
2 BHK Apartment for Sale in Vesu Surat,Carpet Area,720.0,New Property,Ready to Move,3,Unfurnished,4851.0,13,63.0,2.0
3 BHK Apartment for Sale in Palanpur Surat,Super Area,1861.0,New Property,Ready to Move,10,Unfurnished,4200.0,14,78.2,3.0
"3 BHK Apartment for Sale in Martand Hills, Althan Surat",Carpet Area,1091.0,New Property,Ready to Move,8,Unfurnished,4768.0,14,89.7,3.0
"3 BHK Apartment for Sale in Anand Aspire, Jahangirabad Surat",Carpet Area,893.0,Resale,Possession,9,Unfurnished,3490.0,14,56.7,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,2061.0,New Property,Possession,5,Unfurnished,4728.0,12,97.5,3.0
"2 BHK Apartment for Sale in Mahaveer Heights, Vesu Surat",Carpet Area,688.0,New Property,Ready to Move,7,Unfurnished,4848.0,13,60.6,2.0
"3 BHK Apartment for Sale in Sangath Homes, Palanpur Surat",Carpet Area,1122.0,Resale,Possession,6,Unfurnished,4100.0,14,83.7,3.0
2 BHK Apartment for Sale in Adajan Surat,Super Area,1345.0,New Property,Ready to Move,7,Unfurnished,4089.0,14,55.0,2.0
"3 BHK Apartment for Sale in Samarth Enclave, Vesu Surat",Carpet Area,1110.0,Resale,Ready to Move,2,Unfurnished,4892.0,10,90.5,3.0
"3 BHK Apartment for Sale in Marvella Palladium Sky, Adajan Surat",Carpet Area,1100.0,New Property,Ready to Move,6,Unfurnished,4750.0,13,95.0,3.0
"2 BHK Apartment for Sale in Samarth Enclave, Vesu Surat",Carpet Area,810.0,Resale,Ready to Move,2,Unfurnished,4482.0,10,60.5,2.0
"3 BHK Apartment for Sale in Globcon Spendora, Palanpur Surat",Super Area,1550.0,Resale,Ready to Move,8,Unfurnished,4140.0,14,64.2,3.0
"3 BHK Apartment for Sale in Pioneer Belina, Bhimrad Surat",Carpet Area,902.0,Resale,Ready to Move,8,Unfurnished,4512.0,13,74.0,3.0
"3 BHK Apartment for Sale in Sai Parisar, Palanpur Surat",Super Area,1725.0,Resale,Possession,8,Unfurnished,4165.0,13,71.8,3.0
"2 BHK Apartment for Sale in Keshav Height, Althan Surat",Carpet Area,666.0,Resale,Ready to Move,7,Unfurnished,4628.0,13,56.0,2.0
"3 BHK Apartment for Sale in Sumerru Sky Leaf, Palanpur Surat",Carpet Area,966.0,Resale,Possession,7,Unfurnished,3736.0,13,65.7,3.0
"3 BHK Apartment for Sale in Avadh Carolina, Dumas Road Surat",Carpet Area,1068.0,Resale,Ready to Move,7,Unfurnished,4516.0,13,83.1,3.0
"3 BHK Apartment for Sale in Bilvam Rengency, Palanpur Gam Surat",Super Area,1955.0,Resale,Ready to Move,6,Unfurnished,3939.0,14,77.0,3.0
"3 BHK Apartment for Sale in Aakash Earrth, Bhimrad Surat",Carpet Area,1044.0,Resale,Ready to Move,10,Furnished,4483.0,11,78.0,3.0
"3 BHK Apartment for Sale in Samarth Sapphire, Pal Surat",Carpet Area,909.0,New Property,Possession,9,Unfurnished,4100.0,14,67.7,3.0
2 BHK Apartment for Sale in Adajan Surat,Super Area,1225.0,New Property,Ready to Move,8,Unfurnished,4309.0,14,52.8,2.0
"2 BHK Apartment for Sale in Shreeji Residency, Vesu Surat",Carpet Area,790.0,Resale,Ready to Move,5,Unfurnished,5357.0,12,75.0,2.0
"3 BHK Apartment for Sale in Divine Desire, Palanpur Surat",Super Area,1746.0,Resale,Ready to Move,8,Unfurnished,4151.0,14,72.5,3.0
2 BHK Apartment for Sale in Palanpur Surat,Super Area,1225.0,New Property,Ready to Move,9,Unfurnished,4327.0,14,53.0,2.0
"2 BHK Apartment for Sale in Manibhadra Apt, Vesu Surat",Carpet Area,725.0,Resale,Ready to Move,4,Unfurnished,4800.0,10,60.0,2.0
"3 BHK Apartment for Sale in Penttagon, Palanpur Gam Surat",Carpet Area,803.0,Resale,Ready to Move,7,Unfurnished,3425.0,14,50.0,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,2056.0,New Property,Possession,8,Unfurnished,4767.0,14,98.0,3.0
"2 BHK Apartment for Sale in Green Leaf, Vesu Surat",Carpet Area,721.0,Resale,Ready to Move,12,Unfurnished,6260.0,14,82.0,2.0
"3 BHK Apartment for Sale in Shreehans Kalyan Residency, Palanpur Gam Surat",Carpet Area,1080.0,Resale,Ready to Move,6,Unfurnished,3766.0,14,74.0,3.0
"2 BHK Apartment for Sale in Jolly Residency, Vesu Surat",Carpet Area,800.0,Resale,Ready to Move,12,Unfurnished,4800.0,12,60.0,2.0
"3 BHK Apartment for Sale in Sanctum Palacio, Surat City Surat",Super Area,1865.0,Resale,Possession,6,Unfurnished,3990.0,10,74.4,3.0
"3 BHK Apartment for Sale in SHIVNANDAN, VIP Road Surat",Carpet Area,1184.0,Resale,Ready to Move,3,Unfurnished,4813.0,10,95.0,3.0
"2 BHK Apartment for Sale in Shilalekh Imperia, Pal Surat",Carpet Area,706.0,New Property,Possession,9,Unfurnished,4551.0,13,58.5,2.0
"2 BHK Apartment for Sale in Shiv Digja, Pal Surat",Carpet Area,700.0,Resale,Ready to Move,10,Semi-Furnished,4476.0,15,56.0,2.0
"3 BHK Apartment for Sale in Sai Rudra, Althan Surat",Carpet Area,936.0,Resale,Ready to Move,9,Furnished,4615.0,12,72.0,3.0
"2 BHK Apartment for Sale in Prestige Morar, Pal Surat",Carpet Area,706.0,New Property,Possession,7,Unfurnished,4584.0,13,58.9,2.0
"3 BHK Apartment for Sale in Nakshatra Nebula, Jahangirabad Surat",Super Area,1738.0,New Property,Ready to Move,9,Unfurnished,3526.0,13,61.3,3.0
3 BHK Apartment for Sale in Vesu Surat,Carpet Area,1265.0,New Property,Possession,5,Unfurnished,5500.0,13,126.0,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,2270.0,New Property,Possession,8,Unfurnished,5850.0,20,132.0,3.0
3 BHK Apartment for Sale in Vesu Surat,Super Area,2578.0,New Property,Possession,8,Unfurnished,5818.0,13,150.0,3.0
3 BHK Apartment for Sale in Dumas Road Surat,Super Area,3000.0,New Property,Possession,6,Unfurnished,4500.0,12,135.0,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,2200.0,New Property,Possession,4,Unfurnished,5000.0,13,110.00000000000001,3.0
4 BHK Apartment for Sale in Pal Surat,Carpet Area,1600.0,New Property,Possession,3,Unfurnished,3751.0,13,107.0,4.0
4 BHK Apartment for Sale in Pal Surat,Carpet Area,1503.0,New Property,Possession,6,Unfurnished,4751.0,13,137.0,4.0
"3 BHK Apartment for Sale in Sangini Epitome, Bhatha Surat",Super Area,2362.0,New Property,Possession,5,Unfurnished,4751.0,13,112.00000000000001,3.0
3 BHK Apartment for Sale in Dumas Road Surat,Carpet Area,1190.0,New Property,Possession,9,Unfurnished,4667.0,12,101.0,3.0
3 BHK Apartment for Sale in Vesu Surat,Carpet Area,1220.0,New Property,Ready to Move,5,Unfurnished,5090.0,13,112.99999999999999,3.0
4 BHK  House for Sale in Adajan Surat,Super Area,2500.0,Resale,Ready to Move,0,Semi-Furnished,4600.0,2,114.99999999999999,4.0
3 BHK Apartment for Sale in Palanpur Surat,Super Area,2302.0,New Property,Possession,6,Unfurnished,4561.0,13,105.0,3.0
3 BHK Apartment for Sale in Dumas Road Surat,Super Area,2600.0,New Property,Possession,4,Unfurnished,5000.0,12,130.0,3.0
3 BHK Apartment for Sale in Vesu Surat,Super Area,2300.0,New Property,Possession,5,Unfurnished,5500.0,13,126.0,3.0
3 BHK Apartment for Sale in Vesu Surat,Super Area,1895.0,New Property,Ready to Move,9,Unfurnished,6332.0,12,120.0,3.0
3 BHK  House for Sale in New citylight Surat,Carpet Area,800.0,Resale,Ready to Move,0,Unfurnished,11500.0,2,114.99999999999999,3.0
3 BHK Apartment for Sale in Ghod Dod Road Surat,Carpet Area,1382.0,New Property,Possession,4,Unfurnished,5900.0,6,148.0,3.0
4 BHK Apartment for Sale in Godadara Surat,Super Area,3150.0,Resale,Ready to Move,7,Unfurnished,4222.0,13,133.0,4.0
3 BHK Apartment for Sale in Pal Surat,Super Area,2061.0,New Property,Possession,8,Unfurnished,4998.0,13,103.0,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,2302.0,New Property,Possession,18,Unfurnished,5126.0,21,118.0,3.0
3 BHK Apartment for Sale in Vesu Surat,Carpet Area,1260.0,New Property,Ready to Move,4,Unfurnished,5400.0,13,124.0,3.0
3 BHK Apartment for Sale in Pal Surat,Super Area,2492.0,New Property,Possession,10,Unfurnished,4936.0,13,123.0,3.0
3 BHK Apartment for Sale in Piplod Surat,Super Area,2160.0,Resale,Ready to Move,3,Unfurnished,5454.0,13,117.0,3.0
